Symbol,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price
INDIGO,9-Jan-18,1225.2,1225,1240,1215.9,1227.35,1227.1
INDIGO,10-Jan-18,1227.1,1240.55,1256,1228.3,1236.85,1239.15
INDIGO,11-Jan-18,1239.15,1237,1249.6,1229,1230,1235.65
INDIGO,12-Jan-18,1235.65,1231,1242.7,1219,1232,1234
INDIGO,15-Jan-18,1234,1240,1248,1216.05,1224,1223.8
INDIGO,16-Jan-18,1223.8,1224.3,1229.95,1175.3,1181.25,1181.9
INDIGO,17-Jan-18,1181.9,1180,1208.8,1178.5,1198,1200.6
INDIGO,18-Jan-18,1200.6,1204.75,1205.8,1176.6,1191.35,1191.3
INDIGO,19-Jan-18,1191.3,1190.9,1215,1182,1209.5,1210.6
INDIGO,22-Jan-18,1210.6,1210.6,1210.6,1188.15,1193,1198.15
INDIGO,23-Jan-18,1198.15,1200.9,1245.05,1188.65,1192.2,1192.1
INDIGO,24-Jan-18,1192.1,1201,1264.5,1194,1260,1237.7
INDIGO,25-Jan-18,1237.7,1279,1279,1226.35,1233.6,1238.05
INDIGO,29-Jan-18,1238.05,1235,1236.05,1195,1196,1200.4
INDIGO,30-Jan-18,1200.4,1201,1226.25,1200,1208.2,1213.1
INDIGO,31-Jan-18,1213.1,1213,1225,1203.25,1213.65,1214.95
INDIGO,1-Feb-18,1214.95,1220,1233.9,1197.2,1220,1216.8
INDIGO,2-Feb-18,1216.8,1210,1210,1155,1162,1177.8
INDIGO,5-Feb-18,1177.8,1159.3,1208.45,1149,1192,1200.2
INDIGO,6-Feb-18,1200.2,1155,1211,1145,1192.05,1199.4
INDIGO,7-Feb-18,1199.4,1214.45,1222,1192.05,1213,1211.9
INDIGO,8-Feb-18,1211.9,1225,1293.5,1216.55,1251.5,1255.9
INDIGO,9-Feb-18,1255.9,1242,1262.15,1230,1258.3,1258.65
INDIGO,12-Feb-18,1258.65,1238.15,1272.9,1237,1250,1250.85
INDIGO,14-Feb-18,1250.85,1242,1300.6,1241.5,1273.75,1274.95
INDIGO,15-Feb-18,1274.95,1280,1294,1255,1257,1262
INDIGO,16-Feb-18,1262,1261.5,1279,1255.05,1267,1264.65
INDIGO,19-Feb-18,1264.65,1278,1295.95,1260.75,1282,1282.65
INDIGO,20-Feb-18,1282.65,1294,1294,1261.25,1263,1265.15
INDIGO,21-Feb-18,1265.15,1274,1286,1261.05,1270,1274
INDIGO,22-Feb-18,1274,1260,1288.9,1255.6,1274.9,1275.45
INDIGO,23-Feb-18,1275.45,1275.05,1292,1265,1290,1285
INDIGO,26-Feb-18,1285,1298,1352.4,1290.05,1335.05,1337.95
INDIGO,27-Feb-18,1337.95,1346.95,1357.15,1326.15,1337.9,1337.45
INDIGO,28-Feb-18,1337.45,1323,1350,1315.85,1339,1335.7
INDIGO,1-Mar-18,1335.7,1339,1345,1323.05,1333.05,1332.15
INDIGO,5-Mar-18,1332.15,1340,1350,1300,1308.95,1309.1
INDIGO,6-Mar-18,1309.1,1316,1322.15,1275,1280.1,1283.5
INDIGO,7-Mar-18,1283.5,1278,1291.55,1261.9,1282,1278
INDIGO,8-Mar-18,1278,1275.1,1300.95,1224.15,1278.9,1288.95
INDIGO,9-Mar-18,1288.95,1286,1301.5,1265.65,1289.5,1289.6
INDIGO,12-Mar-18,1289.6,1291.1,1319.4,1255.05,1277,1276.7
INDIGO,13-Mar-18,1276.7,1251.1,1310,1240,1302,1301.6
INDIGO,14-Mar-18,1301.6,1297,1297,1231,1266.95,1269.2
INDIGO,15-Mar-18,1269.2,1261.2,1283.85,1254.05,1270,1265.7
INDIGO,16-Mar-18,1265.7,1265,1271.25,1242.2,1264,1263.45
INDIGO,19-Mar-18,1263.45,1251,1261.6,1205.3,1212,1215.8
INDIGO,20-Mar-18,1215.8,1191.1,1248.5,1190.1,1241.45,1242.95
INDIGO,21-Mar-18,1242.95,1241.5,1275.05,1231.2,1265,1267.05
INDIGO,22-Mar-18,1267.05,1258,1275.45,1250,1255,1258.7
INDIGO,23-Mar-18,1258.7,1241,1251.7,1230,1245.05,1247.1
INDIGO,26-Mar-18,1247.1,1242.25,1286.45,1242.25,1280.2,1282.85
INDIGO,27-Mar-18,1282.85,1300,1314.85,1285.25,1294.9,1297.3
INDIGO,28-Mar-18,1297.3,1292,1313.55,1272.45,1288,1290.45
INDIGO,2-Apr-18,1290.45,1282,1336,1282,1325,1328.7
INDIGO,3-Apr-18,1328.7,1322.3,1378,1321,1366.4,1367.85
INDIGO,4-Apr-18,1367.85,1371.3,1417.95,1371.3,1394,1387.4
INDIGO,5-Apr-18,1387.4,1402,1459,1398,1449,1448.85
INDIGO,6-Apr-18,1448.85,1446.7,1470.6,1413.75,1458,1458.5
INDIGO,9-Apr-18,1458.5,1450,1509,1445.25,1498,1493.15
INDIGO,10-Apr-18,1493.15,1492.05,1504.5,1473.2,1478.4,1479.8
INDIGO,11-Apr-18,1479.8,1475,1493.6,1428.05,1485,1482.9
INDIGO,12-Apr-18,1482.9,1470,1507,1461.6,1489,1493.4
INDIGO,13-Apr-18,1493.4,1493,1494.95,1453.05,1463,1459.4
INDIGO,16-Apr-18,1459.4,1471.1,1484.45,1448.05,1457,1457.25
INDIGO,17-Apr-18,1457.25,1463.1,1495,1459,1493,1489
INDIGO,18-Apr-18,1489,1494,1497.5,1464.2,1470.8,1474.65
